16	HL31
Date		Time		Field	Tin1	Tin2	Tout	HP1	HP2	BP	Flow1	Flow2	Rpm1	Rpm2	Idcct1	Idcct2	Idcct3	Idcct4	Icoil1	Ucoil1	DRcoil1	Tcal1	Icoil2	Ucoil2	DRcoil2	Tcal2	Icoil3	Ucoil3	DRcoil3	Tcal3	Icoil4	Ucoil4	DRcoil4	Tcal4	Icoil5	Ucoil5	DRcoil5	Tcal5	Icoil6	Ucoil6	DRcoil6	Tcal6	Icoil7	Ucoil7	DRcoil7	Tcal7	Icoil8	Ucoil8	DRcoil8	Tcal8	Icoil9	Ucoil9	DRcoil9	Tcal9	Icoil10	Ucoil10	DRcoil10	Tcal10	Icoil11	Ucoil11	DRcoil11	Tcal11	Icoil12	Ucoil12	DRcoil12	Tcal12	Icoil13	Ucoil13	DRcoil13	Tcal13	Icoil14	Ucoil14	DRcoil14	Tcal14	Icoil15	Ucoil15	DRcoil15	Tcal15	Icoil16	Ucoil16	DRcoil16	Tcal16	Pmagnet	Ptot	
2017.03.10	02:46:11	0.0000	6.9	9.7	9.5	5.6	6.8	3.4	49.3	50.7	1000.0	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.6	0.0	-0.0	0.0	9.6	0.0	0.0	0.0	0.0001	0.0	0.0	0.0	9.6	0.0	-0.0	0.0	9.6	0.0	0.0	0.0	9.6	0.0	-0.0	0.0	9.6	0.0	-0.0	0.0	9.6	0.0	0.0	0.0	9.6	0.0	-0.0	0.0	9.6	0.0	-0.0	0.0	8.2	0.0	-0.0	0.0	8.2	0.0	-0.0	0.0	8.2	0.0	-0.0	0.0	8.2	0.0	0.0	0.0	8.2	0.0	-0.0	0.0	8.2	0.00	0.00	
2017.03.10	02:46:12	0.0000	6.9	9.7	9.4	5.6	6.8	3.4	49.3	50.7	1000.0	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.6	0.0	0.0	0.0	9.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.6	0.0	-0.0	0.0	9.6	0.0	0.0	0.0	9.6	0.0	-0.0	0.0	9.6	0.0	-0.0	0.0	9.6	0.0	0.0	0.0	9.6	0.0	-0.0	0.0	9.6	0.0	-0.0	0.0	8.2	0.0	-0.0	0.0	8.2	0.0	-0.0	0.0	8.2	0.0	-0.0	0.0	8.2	0.0	-0.0	0.0	8.2	0.0	-0.0	0.0	8.2	0.00	0.00	
2017.03.10	02:46:13	0.0000	6.9	9.7	9.4	5.6	6.8	3.4	49.2	50.5	1000.0	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.6	0.0	0.0	0.0	9.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.6	0.0	-0.0	0.0	9.6	0.0	0.0	0.0	9.6	0.0	-0.0	0.0	9.6	0.0	-0.0	0.0	9.6	0.0	0.0	0.0	9.6	0.0	-0.0	0.0	9.6	0.0	-0.0	0.0	8.2	0.0	-0.0	0.0	8.2	0.0	-0.0	0.0	8.2	0.0	-0.0	0.0	8.2	0.0	-0.0	0.0	8.2	0.0	-0.0	0.0	8.2	0.00	0.00	
2017.03.10	02:46:14	0.0000	6.9	9.7	9.4	5.6	6.8	3.4	49.1	50.4	1000.0	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.5	0.0	0.0	0.0	9.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.5	0.0	-0.0	0.0	9.5	0.0	0.0	0.0	9.5	0.0	-0.0	0.0	9.5	0.0	-0.0	0.0	9.5	0.0	0.0	0.0	9.5	0.0	-0.0	0.0	9.5	0.0	-0.0	0.0	8.1	0.0	0.0	0.0	8.1	0.0	-0.0	0.0	8.1	0.0	-0.0	0.0	8.1	0.0	-0.0	0.0	8.1	0.0	-0.0	0.0	8.1	0.00	0.00	
2017.03.10	02:46:15	0.0000	6.9	9.7	9.4	5.6	6.8	3.4	49.0	50.4	1000.0	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.5	0.0	-0.0	0.0	9.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.5	0.0	-0.0	0.0	9.5	0.0	0.0	0.0	9.5	0.0	-0.0	0.0	9.5	0.0	-0.0	0.0	9.5	0.0	0.0	0.0	9.5	0.0	-0.0	0.0	9.5	0.0	-0.0	0.0	8.1	0.0	-0.0	0.0	8.1	0.0	-0.0	0.0	8.1	0.0	-0.0	0.0	8.1	0.0	-0.0	0.0	8.1	0.0	0.0	0.0	8.1	0.00	0.00	
2017.03.10	02:46:16	0.0000	6.9	9.7	9.4	5.6	6.8	3.4	49.0	50.5	1000.0	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.5	0.0	-0.0	0.0	9.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.5	0.0	-0.0	0.0	9.5	0.0	0.0	0.0	9.5	0.0	-0.0	0.0	9.5	0.0	-0.0	0.0	9.5	0.0	0.0	0.0	9.5	0.0	-0.0	0.0	9.5	0.0	-0.0	0.0	8.1	0.0	0.0	0.0	8.1	0.0	-0.0	0.0	8.1	0.0	-0.0	0.0	8.1	0.0	0.0	0.0	8.1	0.0	-0.0	0.0	8.1	0.00	0.00	
2017.03.10	02:46:17	0.0000	6.9	8.9	9.3	5.6	6.8	3.4	49.0	50.4	1000.0	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.1	0.0	-0.0	0.0	9.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.1	0.0	-0.0	0.0	9.1	0.0	0.0	0.0	9.1	0.0	-0.0	0.0	9.1	0.0	-0.0	0.0	9.1	0.0	0.0	0.0	9.1	0.0	-0.0	0.0	9.1	0.0	-0.0	0.0	8.1	0.0	-0.0	0.0	8.1	0.0	-0.0	0.0	8.1	0.0	-0.0	0.0	8.1	0.0	-0.0	0.0	8.1	0.0	0.0	0.0	8.1	0.00	0.00	
2017.03.10	02:46:18	0.0000	6.9	8.9	9.3	5.6	6.8	3.4	48.9	50.4	1000.0	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.1	0.0	-0.0	0.0	9.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.1	0.0	-0.0	0.0	9.1	0.0	0.0	0.0	9.1	0.0	-0.0	0.0	9.1	0.0	-0.0	0.0	9.1	0.0	0.0	0.0	9.1	0.0	-0.0	0.0	9.1	0.0	-0.0	0.0	8.1	0.0	-0.0	0.0	8.1	0.0	-0.0	0.0	8.1	0.0	-0.0	0.0	8.1	0.0	-0.0	0.0	8.1	0.0	0.0	0.0	8.1	0.00	0.00	
2017.03.10	02:46:19	0.0000	6.9	8.9	9.3	5.6	6.8	3.4	48.9	50.4	1000.0	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.1	0.0	-0.0	0.0	9.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.1	0.0	-0.0	0.0	9.1	0.0	0.0	0.0	9.1	0.0	-0.0	0.0	9.1	0.0	-0.0	0.0	9.1	0.0	0.0	0.0	9.1	0.0	-0.0	0.0	9.1	0.0	-0.0	0.0	8.1	0.0	-0.0	0.0	8.1	0.0	-0.0	0.0	8.1	0.0	-0.0	0.0	8.1	0.0	-0.0	0.0	8.1	0.0	0.0	0.0	8.1	0.00	0.00	
2017.03.10	02:46:20	0.0000	6.9	8.9	9.3	5.6	6.8	3.4	48.9	50.5	1000.0	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.1	0.0	-0.0	0.0	9.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.1	0.0	-0.0	0.0	9.1	0.0	0.0	0.0	9.1	0.0	-0.0	0.0	9.1	0.0	-0.0	0.0	9.1	0.0	0.0	0.0	9.1	0.0	-0.0	0.0	9.1	0.0	-0.0	0.0	8.1	0.0	-0.0	0.0	8.1	0.0	-0.0	0.0	8.1	0.0	-0.0	0.0	8.1	0.0	-0.0	0.0	8.1	0.0	0.0	0.0	8.1	0.00	0.00	
