0.0404630187355  32.1683968762
0.0484862325255  32.1723121081
0.0599987429356  32.0900922371
0.0715103105473  32.0957097438
0.0798823597195  32.0997952033
0.0868581245646  32.1910371305
0.0924404334777  32.1059233924
0.0994161983229  32.1971653197
0.107091519529  32.1130729464
0.112671942845  32.2036339638
0.120347264052  32.1195415905
0.125927687368  32.2101026079
0.131857888865  32.212996475
0.138486703925  32.1283934193
0.144763855207  32.3071322694
0.155927530235  32.2247421708
0.162205624316  32.3156436432
0.164997250172  32.2291680852
